interaction_id,user_id,item_id,interaction_type,rating,timestamp,session_id
5816,263,65,purchase,3.0,2023-07-04,263_20230704_00
5817,263,262,view,,2024-05-29,263_20240529_00
5818,263,169,click,,2024-02-16,263_20240216_00
5819,263,309,click,,2023-01-11,263_20230111_00
5820,263,43,rating,4.0,2024-07-19,263_20240719_00
5821,263,339,click,,2024-04-13,263_20240413_00
5822,264,418,click,,2024-02-15,264_20240215_00
5823,264,104,view,,2023-01-26,264_20230126_00
5824,264,326,view,,2024-12-23,264_20241223_00
5825,265,274,click,,2024-06-11,265_20240611_00
5826,265,148,click,,2024-11-26,265_20241126_00
5827,265,188,purchase,4.0,2023-07-27,265_20230727_00
5828,265,481,purchase,4.0,2024-10-20,265_20241020_00
5829,265,66,view,,2024-09-14,265_20240914_00
5830,265,134,purchase,4.0,2023-06-26,265_20230626_00
5831,265,124,click,,2024-08-29,265_20240829_00
5832,265,123,purchase,3.0,2024-12-21,265_20241221_00
5833,265,50,click,,2024-12-09,265_20241209_00
5834,265,463,view,,2024-04-30,265_20240430_00
5835,265,488,purchase,5.0,2024-08-21,265_20240821_00
5836,265,156,view,,2024-12-07,265_20241207_00
5837,265,257,view,,2023-01-23,265_20230123_00
5838,265,208,click,,2023-08-28,265_20230828_00
5839,265,347,view,,2023-05-18,265_20230518_00
5840,265,381,view,,2024-03-30,265_20240330_00
5841,265,258,click,,2023-08-04,265_20230804_00
5842,265,324,click,,2023-11-19,265_20231119_00
5843,265,9,view,,2024-12-15,265_20241215_00
5844,265,345,click,,2024-10-07,265_20241007_00
5845,265,373,view,,2024-09-10,265_20240910_00
5846,265,123,click,,2023-01-29,265_20230129_00
5847,265,159,view,,2023-01-02,265_20230102_00
5848,265,257,view,,2024-12-05,265_20241205_00
5849,265,297,click,,2024-05-06,265_20240506_00
5850,265,173,view,,2023-08-16,265_20230816_00
5851,265,409,rating,3.0,2024-12-21,265_20241221_00
5852,265,343,view,,2024-05-10,265_20240510_00
5853,265,340,view,,2023-04-08,265_20230408_00
5854,265,24,view,,2024-06-18,265_20240618_00
5855,265,158,view,,2023-04-06,265_20230406_00
5856,265,210,click,,2023-02-18,265_20230218_00
5857,265,467,click,,2023-02-01,265_20230201_00
5858,265,334,click,,2023-06-28,265_20230628_00
5859,265,115,click,,2024-08-06,265_20240806_00
5860,265,266,click,,2023-07-26,265_20230726_00
5861,265,66,rating,4.0,2023-10-08,265_20231008_00
5862,265,490,click,,2024-08-14,265_20240814_00
5863,265,148,view,,2024-07-14,265_20240714_00
5864,265,437,view,,2024-03-21,265_20240321_00
5865,265,405,rating,4.0,2023-12-22,265_20231222_00
5866,265,72,view,,2023-05-08,265_20230508_00
5867,265,408,rating,5.0,2023-02-26,265_20230226_00
5868,265,209,click,,2023-11-13,265_20231113_00
5869,265,120,view,,2023-01-19,265_20230119_00
5870,265,378,view,,2024-10-20,265_20241020_00
5871,265,102,click,,2024-02-23,265_20240223_00
5872,266,467,purchase,4.0,2023-05-23,266_20230523_00
5873,266,269,view,,2023-04-06,266_20230406_00
5874,266,198,purchase,4.0,2023-11-02,266_20231102_00
5875,266,11,click,,2024-12-10,266_20241210_00
5876,266,207,click,,2023-01-02,266_20230102_00
5877,266,195,click,,2024-01-03,266_20240103_00
5878,266,466,view,,2024-03-02,266_20240302_00
5879,266,338,click,,2023-04-15,266_20230415_00
5880,266,327,view,,2024-01-29,266_20240129_00
5881,266,284,purchase,4.0,2024-06-23,266_20240623_00
5882,266,106,purchase,5.0,2023-08-14,266_20230814_00
5883,266,38,view,,2023-07-25,266_20230725_00
5884,266,70,purchase,4.0,2024-02-03,266_20240203_00
5885,266,426,purchase,5.0,2024-05-13,266_20240513_00
5886,266,322,click,,2024-08-12,266_20240812_00
5887,266,265,click,,2023-06-23,266_20230623_00
5888,266,110,click,,2023-03-02,266_20230302_00
5889,266,263,purchase,4.0,2024-10-31,266_20241031_00
5890,266,488,click,,2023-10-23,266_20231023_00
5891,266,49,view,,2024-10-29,266_20241029_00
5892,266,101,rating,4.0,2024-08-17,266_20240817_00
5893,267,68,purchase,5.0,2023-10-19,267_20231019_00
5894,267,341,rating,4.0,2024-10-17,267_20241017_00
5895,267,377,click,,2024-03-01,267_20240301_00
5896,267,464,click,,2024-10-23,267_20241023_00
5897,267,421,purchase,4.0,2024-10-31,267_20241031_00
5898,267,273,view,,2023-05-14,267_20230514_00
5899,267,298,view,,2023-02-05,267_20230205_00
5900,267,494,view,,2024-03-12,267_20240312_00
5901,267,436,click,,2024-12-17,267_20241217_00
5902,267,402,click,,2023-01-28,267_20230128_00
5903,267,401,view,,2024-01-12,267_20240112_00
5904,267,92,view,,2024-03-29,267_20240329_00
5905,267,133,view,,2023-09-29,267_20230929_00
5906,267,186,purchase,4.0,2023-05-26,267_20230526_00
5907,268,131,purchase,5.0,2024-12-01,268_20241201_00
5908,268,94,view,,2024-03-05,268_20240305_00
5909,268,184,view,,2023-10-22,268_20231022_00
5910,268,151,view,,2023-12-14,268_20231214_00
5911,268,7,click,,2024-07-23,268_20240723_00
5912,268,159,view,,2024-01-22,268_20240122_00
5913,268,141,rating,5.0,2023-12-28,268_20231228_00
5914,268,34,click,,2023-04-10,268_20230410_00
5915,269,391,rating,4.0,2024-07-27,269_20240727_00
5916,269,451,view,,2024-09-01,269_20240901_00
5917,269,346,view,,2024-04-03,269_20240403_00
5918,269,12,view,,2024-04-27,269_20240427_00
5919,269,97,view,,2023-08-30,269_20230830_00
5920,269,312,view,,2023-07-07,269_20230707_00
5921,269,483,click,,2023-02-22,269_20230222_00
5922,269,397,click,,2023-02-24,269_20230224_00
5923,269,281,click,,2023-10-27,269_20231027_00
5924,269,31,view,,2024-09-01,269_20240901_00
5925,269,286,purchase,3.0,2024-11-22,269_20241122_00
5926,269,0,click,,2024-11-02,269_20241102_00
5927,269,312,purchase,3.0,2023-10-29,269_20231029_00
5928,269,409,view,,2023-11-23,269_20231123_00
5929,269,18,click,,2023-03-03,269_20230303_00
5930,269,31,view,,2024-05-11,269_20240511_00
5931,269,115,view,,2024-03-31,269_20240331_00
5932,269,124,click,,2023-02-23,269_20230223_00
5933,269,90,purchase,5.0,2024-12-13,269_20241213_00
5934,269,79,view,,2023-12-15,269_20231215_00
5935,269,399,rating,3.0,2023-09-22,269_20230922_00
5936,269,477,view,,2023-03-30,269_20230330_00
5937,269,465,view,,2023-05-05,269_20230505_00
5938,270,176,view,,2023-07-06,270_20230706_00
5939,270,190,rating,3.0,2023-05-02,270_20230502_00
5940,270,82,rating,4.0,2024-04-07,270_20240407_00
5941,270,243,purchase,5.0,2024-01-16,270_20240116_00
5942,270,204,purchase,3.0,2023-01-23,270_20230123_00
5943,270,244,purchase,4.0,2024-08-10,270_20240810_00
5944,270,156,rating,3.0,2024-09-25,270_20240925_00
5945,270,239,view,,2023-02-24,270_20230224_00
5946,270,420,click,,2024-11-10,270_20241110_00
5947,270,390,view,,2023-11-29,270_20231129_00
5948,270,293,purchase,3.0,2024-01-08,270_20240108_00
5949,270,167,view,,2024-12-12,270_20241212_00
5950,270,206,click,,2023-11-19,270_20231119_00
5951,270,184,purchase,3.0,2023-12-01,270_20231201_00
5952,271,315,purchase,3.0,2023-07-12,271_20230712_00
5953,271,399,view,,2024-10-14,271_20241014_00
5954,271,447,click,,2024-01-31,271_20240131_00
5955,271,231,view,,2024-04-28,271_20240428_00
5956,271,112,click,,2023-04-23,271_20230423_00
5957,271,322,view,,2023-02-14,271_20230214_00
5958,271,83,purchase,4.0,2024-06-25,271_20240625_00
5959,271,231,view,,2024-04-20,271_20240420_00
5960,271,172,click,,2023-09-04,271_20230904_00
5961,271,494,click,,2024-07-03,271_20240703_00
5962,271,99,click,,2024-12-23,271_20241223_00
5963,271,473,view,,2024-04-01,271_20240401_00
5964,271,238,click,,2024-12-09,271_20241209_00
5965,271,203,view,,2023-01-15,271_20230115_00
5966,271,325,view,,2024-07-23,271_20240723_00
5967,271,453,purchase,4.0,2023-06-21,271_20230621_00
5968,271,338,view,,2023-09-26,271_20230926_00
5969,271,387,click,,2024-06-15,271_20240615_00
5970,271,384,click,,2024-12-26,271_20241226_00
5971,271,90,view,,2023-11-30,271_20231130_00
5972,271,399,view,,2023-02-18,271_20230218_00
5973,271,186,purchase,4.0,2023-05-13,271_20230513_00
5974,271,59,rating,4.0,2024-01-08,271_20240108_00
5975,271,163,view,,2024-03-11,271_20240311_00
5976,272,163,view,,2024-03-23,272_20240323_00
5977,272,129,click,,2024-11-26,272_20241126_00
5978,272,41,click,,2024-05-11,272_20240511_00
5979,272,157,click,,2023-10-15,272_20231015_00
5980,272,79,view,,2024-11-22,272_20241122_00
5981,272,389,click,,2023-01-14,272_20230114_00
5982,272,2,view,,2023-03-27,272_20230327_00
5983,272,128,view,,2023-03-21,272_20230321_00
5984,272,254,rating,4.0,2023-12-16,272_20231216_00
5985,272,198,purchase,5.0,2024-09-29,272_20240929_00
5986,272,139,rating,4.0,2024-04-12,272_20240412_00
5987,272,378,view,,2024-01-03,272_20240103_00
5988,272,285,view,,2023-03-24,272_20230324_00
5989,272,340,view,,2023-04-22,272_20230422_00
5990,272,235,purchase,4.0,2024-12-24,272_20241224_00
5991,272,167,view,,2023-04-30,272_20230430_00
5992,272,302,view,,2024-06-27,272_20240627_00
5993,272,259,rating,5.0,2023-01-17,272_20230117_00
5994,272,399,click,,2023-03-23,272_20230323_00
5995,272,89,purchase,5.0,2023-01-08,272_20230108_00
5996,272,466,click,,2024-05-25,272_20240525_00
5997,273,492,view,,2023-09-06,273_20230906_00
5998,273,223,view,,2024-09-19,273_20240919_00
5999,273,240,view,,2024-01-07,273_20240107_00
6000,273,102,view,,2023-02-05,273_20230205_00
6001,273,496,view,,2023-10-10,273_20231010_00
6002,273,433,click,,2023-06-24,273_20230624_00
6003,273,451,click,,2023-05-08,273_20230508_00
6004,274,497,click,,2023-09-13,274_20230913_00
6005,274,325,purchase,4.0,2023-01-02,274_20230102_00
6006,274,484,view,,2023-05-08,274_20230508_00
6007,274,401,purchase,3.0,2023-12-21,274_20231221_00
6008,274,366,rating,4.0,2023-02-06,274_20230206_00
6009,274,101,view,,2023-12-20,274_20231220_00
6010,274,438,view,,2024-06-30,274_20240630_00
6011,274,246,rating,4.0,2024-08-06,274_20240806_00
6012,274,44,view,,2024-12-11,274_20241211_00
6013,274,36,view,,2023-09-22,274_20230922_00
6014,274,58,view,,2023-10-29,274_20231029_00
6015,274,204,click,,2024-03-20,274_20240320_00
6016,274,23,view,,2023-08-17,274_20230817_00
6017,274,169,purchase,4.0,2023-11-09,274_20231109_00
6018,274,38,view,,2024-06-07,274_20240607_00
6019,274,10,view,,2024-10-02,274_20241002_00
6020,274,121,click,,2023-07-01,274_20230701_00
6021,274,62,view,,2023-11-02,274_20231102_00
6022,274,154,view,,2023-04-26,274_20230426_00
6023,274,16,purchase,4.0,2024-07-16,274_20240716_00
6024,274,338,view,,2024-06-08,274_20240608_00
6025,274,77,purchase,4.0,2024-02-03,274_20240203_00
6026,274,310,purchase,5.0,2024-09-26,274_20240926_00
6027,274,230,click,,2023-03-20,274_20230320_00
6028,274,366,purchase,4.0,2024-07-29,274_20240729_00
6029,274,426,click,,2023-04-01,274_20230401_00
6030,274,101,view,,2023-08-31,274_20230831_00
6031,274,106,view,,2023-11-26,274_20231126_00
6032,274,470,view,,2024-12-01,274_20241201_00
6033,274,66,purchase,3.0,2023-03-03,274_20230303_00
6034,274,254,view,,2023-04-11,274_20230411_00
6035,274,465,click,,2023-11-14,274_20231114_00
6036,274,353,click,,2023-07-02,274_20230702_00
6037,274,58,click,,2024-07-04,274_20240704_00
6038,274,374,click,,2023-10-07,274_20231007_00
6039,274,325,view,,2024-02-26,274_20240226_00
6040,274,317,purchase,3.0,2024-11-01,274_20241101_00
6041,274,438,view,,2024-11-10,274_20241110_00
6042,274,473,view,,2023-06-14,274_20230614_00
6043,274,437,view,,2023-09-16,274_20230916_00
6044,274,384,view,,2024-06-22,274_20240622_00
6045,274,480,view,,2023-01-23,274_20230123_00
6046,274,275,click,,2023-02-27,274_20230227_00
6047,274,170,rating,4.0,2023-05-27,274_20230527_00
6048,274,289,rating,5.0,2024-03-03,274_20240303_00
6049,274,285,view,,2023-10-30,274_20231030_00
6050,274,226,click,,2024-08-28,274_20240828_00
6051,275,269,purchase,3.0,2024-08-16,275_20240816_00
6052,275,473,click,,2023-03-16,275_20230316_00
6053,275,104,click,,2023-05-18,275_20230518_00
6054,275,459,click,,2024-03-07,275_20240307_00
6055,275,141,rating,5.0,2023-01-12,275_20230112_00
6056,275,336,rating,4.0,2023-02-05,275_20230205_00
6057,275,431,click,,2024-12-11,275_20241211_00
6058,275,392,click,,2023-05-22,275_20230522_00
6059,275,114,click,,2024-01-21,275_20240121_00
6060,275,123,view,,2024-04-05,275_20240405_00
6061,275,222,view,,2023-05-17,275_20230517_00
6062,275,274,click,,2023-11-24,275_20231124_00
6063,276,398,click,,2024-11-13,276_20241113_00
6064,276,408,click,,2024-05-10,276_20240510_00
6065,276,412,click,,2024-04-25,276_20240425_00
6066,276,208,view,,2024-03-13,276_20240313_00
6067,276,358,click,,2023-09-26,276_20230926_00
6068,276,408,purchase,4.0,2023-07-06,276_20230706_00
6069,276,271,click,,2023-08-31,276_20230831_00
6070,276,193,rating,3.0,2023-01-26,276_20230126_00
6071,276,62,click,,2024-01-17,276_20240117_00
6072,276,283,click,,2024-10-25,276_20241025_00
6073,276,70,view,,2024-07-08,276_20240708_00
6074,276,201,purchase,4.0,2024-01-08,276_20240108_00
6075,276,206,view,,2024-06-21,276_20240621_00
6076,276,13,view,,2024-02-21,276_20240221_00
6077,276,50,rating,5.0,2024-11-30,276_20241130_00
6078,276,107,view,,2024-09-03,276_20240903_00
6079,276,402,click,,2023-01-18,276_20230118_00
6080,276,202,click,,2023-01-10,276_20230110_00
6081,276,435,purchase,5.0,2023-01-15,276_20230115_00
6082,277,355,view,,2023-05-05,277_20230505_00
6083,277,91,view,,2024-03-15,277_20240315_00
6084,277,227,view,,2024-01-11,277_20240111_00
6085,277,155,view,,2023-01-11,277_20230111_00
6086,277,61,purchase,5.0,2024-07-21,277_20240721_00
6087,277,345,click,,2024-12-21,277_20241221_00
6088,277,190,view,,2024-08-02,277_20240802_00
6089,277,103,view,,2024-09-20,277_20240920_00
6090,277,84,view,,2023-04-21,277_20230421_00
6091,277,347,view,,2024-03-11,277_20240311_00
6092,277,145,view,,2024-05-15,277_20240515_00
6093,277,101,click,,2024-01-03,277_20240103_00
6094,277,405,purchase,4.0,2024-05-03,277_20240503_00
6095,277,487,purchase,4.0,2023-05-22,277_20230522_00
6096,277,165,view,,2024-04-21,277_20240421_00
6097,277,285,view,,2023-08-20,277_20230820_00
6098,277,410,rating,3.0,2023-05-02,277_20230502_00
6099,277,466,view,,2023-10-12,277_20231012_00
6100,277,155,click,,2024-06-16,277_20240616_00
6101,277,133,purchase,4.0,2023-08-12,277_20230812_00
6102,278,7,purchase,5.0,2023-06-14,278_20230614_00
6103,278,497,rating,5.0,2023-11-05,278_20231105_00
6104,278,275,view,,2023-10-02,278_20231002_00
6105,278,454,view,,2024-12-11,278_20241211_00
6106,278,378,click,,2024-07-28,278_20240728_00
6107,278,88,click,,2023-06-04,278_20230604_00
6108,278,291,rating,5.0,2023-04-15,278_20230415_00
6109,278,188,view,,2023-08-29,278_20230829_00
6110,278,3,purchase,4.0,2023-01-27,278_20230127_00
6111,278,405,rating,4.0,2023-06-03,278_20230603_00
6112,278,445,view,,2023-03-12,278_20230312_00
6113,278,446,view,,2023-12-21,278_20231221_00
6114,278,77,click,,2023-11-07,278_20231107_00
6115,278,428,view,,2024-07-07,278_20240707_00
6116,278,184,view,,2023-03-04,278_20230304_00
6117,278,388,view,,2024-01-15,278_20240115_00
6118,278,11,click,,2024-06-06,278_20240606_00
6119,278,421,click,,2024-08-02,278_20240802_00
6120,278,226,rating,4.0,2023-09-24,278_20230924_00
6121,278,226,view,,2024-04-30,278_20240430_00
6122,278,295,purchase,4.0,2024-08-13,278_20240813_00
6123,278,342,view,,2024-12-25,278_20241225_00
6124,278,282,rating,4.0,2023-06-24,278_20230624_00
6125,278,273,view,,2024-12-23,278_20241223_00
6126,278,295,view,,2023-01-03,278_20230103_00
6127,278,419,click,,2024-12-18,278_20241218_00
6128,278,59,view,,2023-09-04,278_20230904_00
6129,278,36,purchase,2.0,2023-09-15,278_20230915_00
6130,278,466,click,,2024-06-10,278_20240610_00
6131,278,119,view,,2023-02-07,278_20230207_00
6132,278,9,purchase,3.0,2023-11-16,278_20231116_00
6133,278,206,view,,2023-02-26,278_20230226_00
6134,278,407,view,,2024-02-02,278_20240202_00
6135,278,491,click,,2024-12-22,278_20241222_00
6136,278,149,view,,2024-03-26,278_20240326_00
6137,278,361,view,,2024-03-24,278_20240324_00
6138,278,245,click,,2024-09-30,278_20240930_00
6139,278,370,click,,2023-04-30,278_20230430_00
6140,278,173,click,,2024-09-15,278_20240915_00
6141,278,235,view,,2024-10-03,278_20241003_00
6142,278,475,view,,2024-08-15,278_20240815_00
6143,278,307,click,,2024-08-08,278_20240808_00
6144,278,371,view,,2023-07-02,278_20230702_00
6145,278,257,click,,2023-11-30,278_20231130_00
6146,278,429,view,,2024-03-27,278_20240327_00
6147,278,87,view,,2024-04-29,278_20240429_00
6148,278,186,click,,2024-09-13,278_20240913_00
6149,278,483,rating,4.0,2023-06-26,278_20230626_00
6150,278,125,view,,2023-10-20,278_20231020_00
6151,279,224,view,,2024-10-09,279_20241009_00
6152,279,371,click,,2023-10-10,279_20231010_00
6153,279,274,view,,2024-12-11,279_20241211_00
6154,279,451,view,,2024-05-04,279_20240504_00
6155,279,216,click,,2023-06-24,279_20230624_00
6156,279,1,view,,2023-05-14,279_20230514_00
6157,279,492,view,,2024-06-28,279_20240628_00
6158,279,259,view,,2024-12-19,279_20241219_00
6159,279,167,rating,4.0,2024-04-26,279_20240426_00
6160,279,112,click,,2024-04-15,279_20240415_00
6161,279,99,purchase,5.0,2023-12-03,279_20231203_00
6162,279,219,rating,3.0,2023-08-08,279_20230808_00
6163,279,303,click,,2023-10-01,279_20231001_00
6164,280,460,click,,2023-06-18,280_20230618_00
6165,280,427,view,,2023-07-03,280_20230703_00
6166,280,110,view,,2024-09-12,280_20240912_00
6167,280,70,view,,2023-01-02,280_20230102_00
6168,280,460,click,,2024-08-31,280_20240831_00
6169,280,277,click,,2024-08-17,280_20240817_00
6170,280,155,click,,2023-02-07,280_20230207_00
6171,280,421,purchase,3.0,2023-07-24,280_20230724_00
6172,280,210,view,,2023-03-11,280_20230311_00
6173,280,1,purchase,3.0,2024-09-04,280_20240904_00
6174,280,228,click,,2023-12-04,280_20231204_00
6175,280,278,click,,2024-08-19,280_20240819_00
6176,280,370,view,,2024-10-04,280_20241004_00
6177,280,357,click,,2024-12-29,280_20241229_00
6178,280,158,click,,2023-09-26,280_20230926_00
6179,280,337,click,,2024-04-21,280_20240421_00
6180,280,181,view,,2023-02-26,280_20230226_00
6181,280,300,click,,2023-03-27,280_20230327_00
6182,281,476,view,,2024-12-10,281_20241210_00
6183,281,442,purchase,2.0,2023-09-11,281_20230911_00
6184,281,312,view,,2024-04-11,281_20240411_00
6185,281,447,view,,2023-11-11,281_20231111_00
6186,281,196,view,,2023-03-04,281_20230304_00
6187,281,251,view,,2024-12-05,281_20241205_00
6188,281,75,rating,3.0,2024-06-10,281_20240610_00
6189,281,247,purchase,4.0,2024-12-13,281_20241213_00
6190,281,486,rating,3.0,2023-04-12,281_20230412_00
6191,281,243,click,,2023-10-26,281_20231026_00
6192,281,423,rating,4.0,2024-07-01,281_20240701_00
6193,281,85,view,,2023-07-04,281_20230704_00
6194,281,102,view,,2023-07-16,281_20230716_00
6195,281,413,purchase,3.0,2023-12-08,281_20231208_00
6196,281,471,rating,3.0,2024-10-24,281_20241024_00
6197,281,246,purchase,4.0,2023-04-28,281_20230428_00
6198,281,90,view,,2023-06-29,281_20230629_00
6199,281,265,click,,2023-11-15,281_20231115_00
6200,281,183,view,,2024-07-06,281_20240706_00
6201,281,183,view,,2023-05-18,281_20230518_00
6202,281,226,purchase,4.0,2023-10-29,281_20231029_00
6203,282,235,view,,2024-05-25,282_20240525_00
6204,282,79,purchase,3.0,2023-02-24,282_20230224_00
6205,282,401,view,,2024-11-02,282_20241102_00
6206,282,327,click,,2024-11-25,282_20241125_00
6207,282,324,purchase,3.0,2023-01-12,282_20230112_00
6208,282,346,purchase,3.0,2024-03-30,282_20240330_00
6209,282,236,click,,2023-09-11,282_20230911_00
6210,282,77,purchase,5.0,2023-04-14,282_20230414_00
6211,282,74,purchase,4.0,2024-11-13,282_20241113_00
6212,282,114,rating,4.0,2024-12-10,282_20241210_00
6213,282,299,click,,2023-07-09,282_20230709_00
6214,282,23,view,,2024-07-08,282_20240708_00
6215,282,197,purchase,5.0,2024-02-28,282_20240228_00
6216,282,144,rating,5.0,2024-02-03,282_20240203_00
6217,282,77,click,,2024-08-24,282_20240824_00
6218,282,492,view,,2024-09-28,282_20240928_00
6219,282,309,rating,5.0,2024-10-25,282_20241025_00
6220,282,401,click,,2023-02-05,282_20230205_00
6221,282,159,click,,2024-08-30,282_20240830_00
6222,282,126,purchase,2.0,2024-11-10,282_20241110_00
6223,282,336,view,,2023-07-01,282_20230701_00
6224,282,88,click,,2024-12-28,282_20241228_00
6225,282,195,view,,2024-05-25,282_20240525_00
