user_id,age,gender,income_level,location,activity_level,price_sensitivity,primary_segment,category_preferences
302,25,M,Low,Suburban,Medium,0.19777758530218262,Book Lover,"[0.24428961819473438, 0.0022676217992132846, 0.24122933324455414, 0.09555234290970732, 0.04541114599323364, 0.14469448334918744, 0.07987539292670243, 0.07791372248798344, 0.01315083365243269, 0.05561550544225122]"
303,25,M,Medium,Urban,Medium,0.18936891865955968,Music Fan,"[0.018373126008100583, 0.03025303413093778, 0.20022738172610832, 0.025467175883493457, 0.008164283466143861, 0.2635087312953561, 0.0558529306188438, 0.2739513788380696, 0.11392470418578007, 0.010277253847166335]"
304,55,M,Medium,Suburban,Low,0.28258289709271645,Fitness Guru,"[0.016670362970083945, 0.04694826319458397, 0.1105418298628296, 0.12555547835365677, 0.0046449049722269075, 0.22830661400815472, 0.06755592405516114, 0.0785110098662875, 0.24948310136943677, 0.07178251134757871]"
305,18,M,High,Urban,Medium,0.1408934419600379,Travel Explorer,"[0.3762469253609713, 0.018227048989690065, 0.045968485414830576, 0.05718097150986385, 0.052092024869520075, 0.1152494385711719, 0.025521146987208483, 0.02626882698124153, 0.13736203649645454, 0.14588309481904757]"
306,35,M,Low,Urban,Low,0.2935590173739792,Travel Explorer,"[0.03413188754717403, 0.05327834016749665, 0.06450835899632966, 0.07269414615106638, 0.12078665209428346, 0.016196496705215405, 0.00856882463302471, 0.12731126277730945, 0.011368659919467065, 0.491155371008633]"
307,55,F,High,Urban,Medium,0.2970367628244301,Tech Enthusiast,"[0.23525877721407631, 0.21244121162369195, 0.09722800271606019, 0.06338598902854405, 0.06082662372363342, 0.12339672063895202, 0.05077357349962296, 0.10614963717946965, 0.04633765826881441, 0.0042018061071351625]"
308,35,M,Low,Urban,Medium,0.16131114564261598,Fitness Guru,"[0.38628706362053905, 0.09429125532702314, 0.027367992346284304, 0.08771802933805896, 0.19058721951644567, 0.036567906108498645, 0.001406178360970526, 0.09556961573426348, 0.001726112702427379, 0.07847862694548872]"
309,25,F,Medium,Urban,Medium,0.07583722004274224,Tech Enthusiast,"[0.46580713539712654, 0.11052403992758791, 0.07400175736963564, 0.0896909733137213, 0.002556396019390553, 0.08275136818130702, 0.06123781303675914, 0.06783646847759439, 0.03828821993471948, 0.007305828342158076]"
310,25,O,Medium,Suburban,Low,0.2194104024260478,Travel Explorer,"[0.008919051400234196, 0.012083851665789725, 0.04813954639160643, 0.12929113914519402, 0.2074006545771766, 0.0983235543604257, 0.010000450581057991, 0.10027731611067796, 0.09076313767919961, 0.29480129808863775]"
311,55,F,Medium,Suburban,Medium,0.3849003930617412,Health Conscious,"[0.06786414521497337, 0.3212045872239565, 0.12398262995614882, 0.007430246089009231, 0.06941201041404356, 0.030424705094708866, 0.0702606026806317, 0.06730571064043729, 0.1932543645745498, 0.04886099811154063]"
312,25,F,High,Suburban,Medium,0.3207425125578682,Fitness Guru,"[0.012354806017474677, 0.07588764320672449, 0.06718206383188056, 0.1441782807769217, 0.1709862975696281, 0.04598324641012196, 0.3113590462425616, 0.02003791978626457, 0.11598862033177558, 0.03604207582664652]"
313,45,F,Medium,Urban,Medium,0.4160455426330662,Tech Enthusiast,"[0.13969440833125843, 0.1396449754946187, 0.07678377822153169, 0.282999910645722, 0.09477364784388416, 0.06491716738606867, 0.002095478958207699, 0.04686730075846332, 0.03121110286978937, 0.12101222949045606]"
314,25,M,Low,Urban,Medium,0.2693229611922173,Music Fan,"[0.37215343953556124, 0.05230343815085707, 0.0050132594581611695, 0.02541476107481422, 0.047860086754492465, 0.028519710361679627, 0.2463231632667607, 0.1216557315174502, 0.026098537632727462, 0.07465787224749584]"
315,45,O,High,Suburban,Medium,0.322724283793538,Music Fan,"[0.034402698636822625, 0.002335754394838037, 0.140966744980213, 0.0036282124287303837, 0.09937342581427515, 0.17023303064869577, 0.3809708829815613, 0.07273361280537245, 0.007219300778409494, 0.08813633653108181]"
316,55,O,Medium,Urban,High,0.4802900262814151,Book Lover,"[0.21190233452598034, 0.12410429140541322, 0.11341957049145648, 0.15636873775877347, 0.03523148748875303, 0.06400633427704497, 0.1009063450781942, 0.02329431520138093, 0.016004589775917274, 0.15476199399708615]"
317,45,M,Medium,Suburban,Medium,0.3743249205552967,Fitness Guru,"[0.09700921407916328, 0.07414798293784222, 0.033269590745945155, 0.03883505306029006, 0.5253932004429102, 0.008893978790135629, 0.023325574624090954, 0.05058534552377489, 0.13520569984457026, 0.013334359951277358]"
318,25,M,Medium,Urban,Medium,0.42528389292076174,Travel Explorer,"[0.12622162790809185, 0.01869790604591868, 0.006946817186137006, 0.05355267095081823, 0.0008340506900520735, 0.007373458976865668, 0.13721339950080097, 0.12287775805015377, 0.20534300104987585, 0.320939309641286]"
319,45,M,Medium,Suburban,Medium,0.06734511711449276,Health Conscious,"[0.012877895756034964, 0.019460826962922007, 0.018110244271705607, 0.11968045032530905, 0.01574443928510002, 0.005249325606580374, 0.4979284674760051, 0.0019122468022386115, 0.274435940670998, 0.034600162843106186]"
320,55,F,High,Rural,Low,0.2634747394337449,Movie Buff,"[0.06945965882613829, 0.054106074712827655, 0.1953054127077309, 0.04535259268891651, 0.022718627787884537, 0.040550802249323815, 0.4294622443749167, 0.06603517701037215, 0.061755259324257385, 0.015254150317631835]"
321,45,F,Medium,Suburban,Medium,0.5591199851660001,Travel Explorer,"[0.046300807261146146, 0.06589476693913959, 0.034242494928083705, 0.14502611580795163, 0.028361978293652147, 0.07423970139751383, 0.20130691474814338, 0.13845316147157039, 0.08235833940553057, 0.18381571974726868]"
322,35,M,Low,Rural,Low,0.31089271269351504,Foodie,"[0.06274938838981095, 0.09736903084265364, 0.21871345998987837, 0.1857431744001485, 0.06252874985858571, 0.05165520429368996, 0.0372456208310253, 0.22783862759588877, 0.030354260186634112, 0.025802483611684617]"
323,35,M,Medium,Suburban,Medium,0.4072727984015065,Tech Enthusiast,"[0.0959992325167261, 0.06495224759004042, 0.23468560288052814, 0.01937172480066322, 0.059610770267735806, 0.0522696007398373, 0.02426934007430843, 0.13858544716797203, 0.1866138633378573, 0.12364217062433121]"
324,25,M,Medium,Urban,Medium,0.5198777191486493,Foodie,"[0.12239727245285005, 0.011378308788330764, 0.049377202347395927, 0.06284481076542588, 0.07369548204193414, 0.16150606094050227, 0.01783412490985368, 0.3123412636394503, 0.11177592272304446, 0.07684955139121237]"
325,45,M,Low,Suburban,Medium,0.052979903179796714,Health Conscious,"[0.06612291770786169, 0.14323082815265736, 0.03252852979939677, 0.11654349644645148, 0.15123686183239266, 0.01199978187708812, 0.08706298033331111, 0.03861892234702594, 0.3260678294349119, 0.026587852068902875]"
326,55,M,Low,Suburban,Medium,0.7292585584253527,Travel Explorer,"[0.12512664753804725, 0.07852548886121136, 0.042570723942403826, 0.1581468340051455, 0.04701147252450383, 0.15214870543604106, 0.03493248177621053, 0.007240014309603706, 0.2582326002926871, 0.09606503131414587]"
327,45,M,Medium,Rural,Low,0.2058160708151382,Music Fan,"[0.10482965366989408, 0.09700831062573263, 0.13783422702026712, 0.03434784643270094, 0.2584781945261944, 0.09576795314569947, 0.15324474024523185, 0.002102950439980839, 0.06031755462659821, 0.05606856926770054]"
328,35,M,Medium,Urban,Medium,0.19895101618284988,Foodie,"[0.11319864143457806, 0.057944549914967315, 0.04365306213500738, 0.0030259877878956276, 0.00047141505141426584, 0.030982017701039335, 0.06269371271661504, 0.45811334474516885, 0.19255359512982462, 0.03736367338348955]"
329,25,M,Medium,Suburban,Medium,0.22667565107356552,Movie Buff,"[0.05555995816333877, 0.07863069219902925, 0.19148148731419506, 0.19305976610529135, 0.12033702713439455, 0.003145123021997089, 0.15041663045097536, 0.13572755092437497, 0.0015325148369153931, 0.07010924984948824]"
330,55,F,Low,Urban,Medium,0.4415974262164165,Foodie,"[0.1461803863768525, 0.009838746103170128, 0.006301828612009285, 0.04427597357801659, 0.10378728172295563, 0.033997673948089446, 0.2734332237084932, 0.11922021258797375, 0.0040354600465361545, 0.2589292133159032]"
331,35,M,Medium,Urban,Low,0.20676988003313757,Tech Enthusiast,"[0.17645069903818728, 0.08910563338804095, 0.006451651280645394, 0.34780284896847785, 0.0759905185726482, 0.07939542642131243, 0.07104414839175675, 0.09129436835054135, 0.029699635774580475, 0.03276506981380933]"
332,35,F,Low,Suburban,High,0.6096704947005371,Fitness Guru,"[0.042406997676728654, 0.023021595804887465, 0.0792150982860028, 0.12595491658405486, 0.3385956333267971, 0.09914501246318456, 0.11525820749546462, 0.048487394907709626, 0.10598552873310974, 0.021929614722060474]"
333,35,M,Medium,Urban,High,0.1943172576655615,Travel Explorer,"[0.04274510517117483, 0.0721000581641906, 0.1460661828704125, 0.16029285552024994, 0.2979525795249202, 0.1635351630055852, 0.07825452396140216, 0.01862514375548382, 0.009884541258371453, 0.01054384676820918]"
334,45,F,Medium,Urban,Medium,0.23019369209156973,Book Lover,"[0.21456447200352796, 0.39153303536680983, 0.014062611441109239, 0.09667830715154571, 0.012745100313465067, 0.013934747620521522, 0.06539533176941678, 0.030118875248672964, 0.15555958939677664, 0.005407929688154173]"
335,35,O,High,Urban,Medium,0.10173263360382057,Health Conscious,"[0.10949764211004526, 0.11788836179615547, 0.06228558567345934, 0.03465332131445237, 0.15662608377632167, 0.03197300326521399, 0.061061497525412574, 0.04421897666306432, 0.3330440059448527, 0.04875152193102215]"
336,35,F,Medium,Urban,Medium,0.04774237110616162,Travel Explorer,"[0.047083936031215946, 0.03956768007156806, 0.22188219065493353, 0.06683722827951884, 0.06464475522869549, 0.029192766939909052, 0.05415512923027515, 0.09855181972815598, 0.23321799681010522, 0.1448664970256227]"
337,25,M,Medium,Urban,Medium,0.42605557535055905,Tech Enthusiast,"[0.02766693568180872, 0.06098216637922123, 0.05277045121245144, 0.19750192434777056, 0.22734852656227006, 0.04136092914838463, 0.05785651296384615, 0.1936909918845036, 0.1405084084207498, 0.0003131533989937484]"
338,25,M,Low,Urban,Low,0.06789288439240065,Tech Enthusiast,"[0.25169024740947654, 0.03688977203467689, 0.18203642413969734, 0.005628031920105797, 0.004673078628427537, 0.20391638502870513, 0.08144783397037682, 0.03719315308544986, 0.10959855505057296, 0.08692651873251121]"
339,35,M,High,Rural,Low,0.4862999170340209,Travel Explorer,"[0.048069771684417915, 0.012211924698153314, 0.06928497775573636, 0.017142760840401096, 0.3668187786509178, 0.08018229227443066, 0.04746641199533381, 0.18080800401015365, 0.08570083304825146, 0.09231424504220383]"
340,55,F,Medium,Urban,Medium,0.16159770570680682,Book Lover,"[0.025166110262326784, 0.4322049962143066, 0.008836985955994027, 0.057090230038960674, 0.19758686197429529, 0.09269775146335722, 0.04826965332471675, 0.03132744421940401, 0.042512835779721175, 0.06430713076691749]"
341,25,O,High,Rural,Medium,0.3270585833571621,Home Decorator,"[0.009295822766965908, 0.10171726820736011, 0.12162767772773572, 0.44824044107830907, 0.04090263527315583, 0.021664922167357454, 0.0563156064541282, 0.0515715163375922, 0.016797035247080566, 0.13186707474031503]"
342,35,F,Medium,Urban,Medium,0.12456133413749204,Tech Enthusiast,"[0.05895268616507991, 0.009353249317244908, 0.28342603943763395, 0.093130940523452, 0.11814656075905831, 0.26059176658610583, 0.04555881163911433, 0.10437741884772685, 0.004251359868853883, 0.02221116685572996]"
343,55,F,Medium,Urban,Medium,0.22929161272930865,Book Lover,"[0.1247457803840244, 0.004299924562885463, 0.0037483676284024033, 0.23520706586485352, 0.00769077768898416, 0.22689328802209852, 0.02616258407420415, 0.13608752672985583, 0.03744559501438988, 0.1977190900303017]"
344,45,M,Low,Suburban,Medium,0.13202745070359403,Book Lover,"[0.41224725021388947, 0.023938906785356644, 0.14256896286146198, 0.02218505871027584, 0.06409934044159368, 0.05055411341650979, 0.0013020778945590076, 0.19365265996190859, 0.005850840244653093, 0.0836007894697921]"
345,45,F,Low,Suburban,High,0.4391143316533461,Tech Enthusiast,"[0.19916403428219034, 0.1331263271754178, 0.08486726310827894, 0.10109177864422864, 0.0025076840167104885, 0.05473093586335917, 0.09409375303638517, 0.16475175541308532, 0.0980623628322244, 0.06760410562811982]"
346,35,M,High,Suburban,Low,0.42969099081717904,Tech Enthusiast,"[0.1779721858314218, 0.14663188973710853, 0.044724949478646685, 0.15845443068317708, 0.06201841344791164, 0.0724120577144498, 0.11424091622362208, 0.0020267521045146, 0.11608790135305593, 0.10543050342609185]"
347,25,M,Low,Rural,Medium,0.2963124834291674,Book Lover,"[0.053705095089850746, 0.03258538064373414, 0.17365587707254748, 0.019617998399507133, 0.320570052492895, 0.2813369507369541, 0.010731933254097747, 0.018966232144473447, 0.03366073858846955, 0.05516974157747068]"
348,35,O,Medium,Urban,Low,0.1181106390035865,Health Conscious,"[0.0012105612776685552, 0.13461863409733513, 0.013403830521616767, 0.16527313287566478, 0.07548656308716721, 0.17101466109402055, 0.09777302164088479, 0.009592283436070062, 0.32355976668644637, 0.008067545283125763]"
349,35,M,Medium,Rural,Medium,0.4810809890755765,Health Conscious,"[0.2812647286237082, 0.09048871910826661, 0.10105075665852022, 0.07249207170405894, 0.04331864560470533, 0.057559093656549154, 0.0032259778212982483, 0.06640557044525083, 0.133585604503806, 0.15060883187383636]"
350,35,M,Medium,Suburban,Medium,0.4569864166817913,Music Fan,"[0.03646263128841593, 0.08401230089862673, 0.12642495181413294, 0.05111532040603225, 0.09582825697975692, 0.2321343882112791, 0.11993695631024631, 0.0051543681027450316, 0.1897271566119812, 0.059203669376783626]"
351,25,M,Medium,Rural,Medium,0.18864098398356668,Foodie,"[0.06909204939716042, 0.05753479540755086, 0.044542615420099865, 0.45235754573269216, 0.016420565016335396, 0.042891382526636185, 0.07539623244473076, 0.14750949682334732, 0.07232217488878705, 0.02193314234266011]"
352,25,M,High,Urban,Medium,0.3133050407705699,Fitness Guru,"[0.12205719149218376, 0.22635619030986376, 0.24722726333589298, 0.038678941423415984, 0.024464006596061082, 0.0613719545131333, 0.010035163007797842, 0.2282975270762988, 0.01703685968445079, 0.024474902560901596]"
353,35,M,Medium,Suburban,Low,0.4912254538444987,Fitness Guru,"[0.06876494251460771, 0.15219185914903827, 0.13341081139125413, 0.16010361405293186, 0.030775459289524416, 0.007734021967457123, 0.019733944123511895, 0.12361277673769415, 0.19614069043216317, 0.10753188034181727]"
354,25,O,Medium,Urban,Medium,0.33373998408717187,Fashion Forward,"[0.09113847994759726, 0.013767837643920252, 0.2145549778608694, 0.2638079340473303, 0.11577404548437065, 0.0017384182334424438, 0.07013412892478414, 0.09102001645821386, 0.13365158930622434, 0.004412572093247227]"
355,35,F,Low,Urban,Medium,0.049113922897548526,Travel Explorer,"[0.19944686875609846, 0.09200738907929883, 0.04634520778860783, 0.03306090315784145, 0.17350017572788828, 6.286024912976386e-05, 0.2565805754025188, 0.012922856517521557, 0.033269084358920016, 0.15280407896217502]"
356,35,M,Medium,Rural,Medium,0.2909431640838608,Tech Enthusiast,"[0.4223521229797876, 0.0463150400854788, 0.0022285533478694406, 0.004754001134063958, 0.09162787345774227, 0.03227102471082895, 0.0749856204595437, 0.08360163418052959, 0.11306040667306477, 0.128803722971091]"
357,35,M,High,Suburban,Low,0.26663136236942464,Book Lover,"[0.0965948044927115, 0.026168120694919302, 0.053288391689059154, 0.030417242874621882, 0.20712494035987652, 0.003923870088388536, 0.23205182824421958, 0.16949708763848434, 0.03345101243144805, 0.14748270148627107]"
358,18,O,Medium,Urban,Medium,0.31080610289243277,Music Fan,"[0.03057320966497088, 0.10807445310557381, 0.05951517880613333, 0.026910863062230294, 0.19390253240733832, 0.31370046221753395, 0.12514315114172037, 0.031141770675604946, 0.011894341283856606, 0.09914403763503747]"
359,35,M,Low,Urban,High,0.3974157224255461,Tech Enthusiast,"[0.16045547159713539, 0.03479481629719543, 0.06775270783150963, 0.07104403792438581, 0.13691265387545218, 0.315289731755093, 0.044596751466052034, 0.00481360830867575, 0.07655958701138399, 0.0877806339331168]"
360,25,F,High,Rural,Low,0.2581843837952642,Fitness Guru,"[0.02700336926559528, 0.16419990221874575, 0.020894885282316592, 0.24157074255801578, 0.18046008494323665, 0.013943376976400483, 0.14782864525246833, 0.09139102252827856, 0.04417159867750832, 0.06853637229743421]"
361,25,M,Low,Urban,Medium,0.3231298834166969,Movie Buff,"[0.10075558490478315, 0.11212659268685232, 0.0386452348096706, 0.26178947822998605, 0.0028478141744547446, 0.04981562209251067, 0.2973854363807655, 0.00970184878758282, 0.023513891987146086, 0.1034184959462482]"
362,35,F,High,Urban,Low,0.07505511699044588,Music Fan,"[0.06039059321499961, 0.05265043762779198, 0.028470215124058982, 0.1290189304711855, 0.411127585386809, 0.04502365682688111, 0.10590854700118836, 0.06430283341435773, 0.0689470637597312, 0.03416013717299653]"
363,55,F,Medium,Urban,Low,0.3495537560228899,Travel Explorer,"[0.12897872227827242, 0.019579755955202373, 0.0984384894063623, 0.09123481036538139, 0.16141647134429957, 0.006905144281690102, 0.26654201317002, 0.14788054349665597, 0.02966234351859819, 0.04936170618351769]"
